dim_hidden,seed,param_num_u,train_loss_euler,test_loss_euler,abs_rel_err_test_policy_median,abs_rel_err_test_policy_max,abs_rel_err_test_policy_10_percentile,abs_rel_err_test_policy_90_percentile
3,44,10,3.821805876214057e-07,2.0629077823741682e-07,0.0006819686386734247,0.0019899283070117235,0.00025361820007674396,0.0018251233268529177
3,45,10,2.7553352992981672e-05,1.470603729103459e-05,0.006012032274156809,0.01679975725710392,0.0019924421794712543,0.0152585469186306
3,46,10,9.682081326900516e-06,5.134185357746901e-06,0.0035470968578010798,0.009601752273738384,0.001205322565510869,0.008754332549870014
3,47,10,2.5058247047127225e-05,1.3374265108723193e-05,0.005720329470932484,0.016014553606510162,0.0018771884497255087,0.014552218839526176
3,48,10,4.980216203875898e-07,2.67149630417407e-07,0.0008046191651374102,0.0021174498833715916,0.00027716741897165775,0.001965074334293604
3,49,10,1.0235749670073346e-07,8.148838759325372e-08,0.00039541648584418,0.0006608014227822423,6.22731531620957e-05,0.0006364545552060008
4,0,13,4.3174068764528784e-07,2.6254528506797215e-07,0.0011093944776803255,0.0014533799840137362,0.00022083769727032632,0.0014475411735475063
4,1,13,5.802373834740138e-06,3.164765985275153e-06,0.002759374212473631,0.008385849185287952,0.0010299381101503968,0.007567062973976135
4,2,13,7.270160153893812e-07,3.9294317843996396e-07,0.0009801589185371995,0.0028569146525114775,0.0003542835474945605,0.002583541674539447
4,3,13,1e-08,1e-08,0.0002797838533297181,0.00029360270127654076,0.0001071550213964656,0.0002917822857853025
4,4,13,7.055392870825017e-06,3.8117391341074836e-06,0.00301803438924253,0.008973726071417332,0.0010887340176850557,0.008156444877386093
4,5,13,3.531060428940691e-05,1.9156561393174343e-05,0.006709287408739328,0.02021021582186222,0.0025277980603277683,0.018392955884337425
4,6,13,2.8029680834151804e-06,1.5232016039590235e-06,0.001949939876794815,0.005706073250621557,0.0006989355897530913,0.005140675697475672
4,7,13,1.5197833818092477e-06,8.702918421477079e-07,0.0030152590479701757,0.0053018368780612946,0.0011767579708248377,0.0050071775913238525
4,8,13,2.407534111625864e-06,1.3269353758005309e-06,0.001877088681794703,0.005574217531830072,0.0006754004280082881,0.0049901362508535385
4,9,13,1.3100492424200638e-06,7.070423748700705e-07,0.0013071130961179733,0.0038646538741886616,0.00045990804210305214,0.0034991262946277857
4,10,13,1.1535956900843303e-06,6.232081659618416e-07,0.0012309827143326402,0.00365295447409153,0.0004532757156994194,0.0032989955507218838
4,11,13,3.4495453746785643e-06,2.955997388198739e-06,0.0018236608011648059,0.0041936240158975124,0.0004705130704678595,0.0040457104332745075
4,12,13,2.8957977065147134e-06,1.5627840639353963e-06,0.001952911145053804,0.0057058450765907764,0.0006514850538223982,0.005175778176635504
4,13,13,1.9907222394976998e-06,1.0704217174861697e-06,0.0016097587067633867,0.004626588895916939,0.0005338469054549932,0.004200849682092667
4,14,13,1.738520586513914e-05,9.250989023712464e-06,0.004671074915677309,0.012901569716632366,0.0016557170310989022,0.011815419420599937
4,15,13,9.48279193835333e-06,5.0827748054871336e-06,0.0033826427534222603,0.009488830342888832,0.0012073892867192626,0.008738280273973942
4,16,13,1.3626817008116632e-08,1.0665489824646102e-08,0.0001540665398351848,0.0002796803892124444,3.242992897867225e-05,0.00023606275499332696
4,17,13,7.284708658517047e-08,4.706091516482047e-08,0.0004420703335199505,0.0005132225924171507,8.69153009261936e-05,0.0005088869947940111
4,18,13,3.509204304918967e-07,1.8930865053334855e-07,0.0006858768174424767,0.0019575345795601606,0.0002448541054036468,0.001772032817825675
4,19,13,4.210191036690958e-05,2.276814848301001e-05,0.007467861752957106,0.021879173815250397,0.002531663281843066,0.01985916867852211
4,20,13,4.3311018771419185e-08,2.434097723380546e-08,0.00027411445626057684,0.0006230074795894325,8.181308658095077e-05,0.0005850211018696427
4,21,13,1.2792221468771459e-06,7.421869554491423e-07,0.0014496817020699382,0.003818116383627057,0.0004956535412929952,0.0033619492314755917
4,22,13,4.080638973391615e-07,2.2217339790131518e-07,0.0008339558262377977,0.0017554165096953511,0.00024089927319437265,0.00165959307923913
4,23,13,2.0444512927042524e-07,1.1309322189845261e-07,0.0005454967613331974,0.0015377859817817807,0.00019103710656054318,0.0013730362989008427
4,24,13,3.435331336731906e-06,1.8740894347502035e-06,0.002235663589090109,0.006262696348130703,0.0007925010286271572,0.005623617209494114
4,25,13,1.5899864592938684e-05,8.731341949896887e-06,0.004701994825154543,0.014217277057468891,0.0017050947062671185,0.012774803675711155
4,26,13,3.862276571453549e-06,2.0618685994122643e-06,0.0022461586631834507,0.0062973713502287865,0.000735479174181819,0.005720867775380611
4,27,13,3.1919182674755575e-06,1.7510699308331823e-06,0.0023056785576045513,0.005119337700307369,0.000691828376147896,0.0048138173297047615
