dim_hidden,seed,n_params,train_loss,test_loss,abs_rel_err_median,abs_rel_err_max,abs_rel_err_10_percentile,abs_rel_err_90_percentile
2,29,15,0.0029376077000051737,0.006142422556877136,0.8922572829250043,0.8988577567787528,0.8204948322518372,0.8970261440035125
2,30,15,4.418046592036262e-05,2.6782447093864903e-05,0.03945112888314599,0.05773628308393738,0.02186857360562556,0.05457934641540439
2,31,15,0.13634349405765533,0.12346058338880539,0.3286431489877056,0.3715416329245432,0.07691769775277352,0.360535637051943
2,32,15,8.41746514197439e-05,4.8352940211771056e-05,0.07452866238501529,0.07999796355404946,0.02257438933578039,0.07841912248470584
2,33,15,2.3215001419885084e-05,3.328433012939058e-05,0.02126310046925864,0.04279092218967891,0.005690262208094644,0.0407940614207331
2,34,15,8.417505887337029e-05,4.8352740122936666e-05,0.07452881262550291,0.07999810238335678,0.0225745099033275,0.07841923354815171
2,35,15,8.417559729423374e-05,4.835087020182982e-05,0.07452836190404007,0.07999671409028357,0.0225745099033275,0.0784178148354113
2,36,15,8.239574526669458e-05,4.702797014033422e-05,0.0733782271962452,0.07859613462336655,0.022597254109892013,0.07698025150894194
2,37,15,8.417565550189465e-05,4.835143772652373e-05,0.07452828678379625,0.07999671409028357,0.0225745881939425,0.07841784289614007
2,38,15,0.00022054396686144173,0.0001686859759502113,0.0918318019936318,0.118059713619011,0.008437628619064306,0.1092036395174999
2,39,15,8.365990652237087e-05,4.71889361506328e-05,0.07362998254305385,0.07879590999660277,0.022549509361238593,0.07719655465627881
2,40,15,8.364315726794302e-05,4.718701165984385e-05,0.0736288891430677,0.07879493819145152,0.022548024188271988,0.07719574679249062
2,41,15,8.41747532831505e-05,4.835348954657093e-05,0.07452873750525911,0.07999844945662508,0.02257383503822617,0.07841959538895264
2,42,15,8.417390199610963e-05,4.83585026813671e-05,0.07453008966964766,0.08000171194534715,0.022573792761294068,0.07842297469103297
2,43,15,1.5885671018622816e-05,9.79905053100083e-06,0.024789203987984586,0.033092346376973614,0.0028883653823092324,0.03098432173043211
2,44,15,30665.404296875,32.30735778808594,0.8162324003961108,0.8278854025538336,0.760275939991596,0.8248406029730377
2,45,15,8.504175639245659e-05,5.252994742477313e-05,0.07650978030991826,0.08062359782749562,0.021510356462491716,0.07888600606896329
2,46,15,9.018751006806269e-05,5.9082645748276263e-05,0.07770667777606668,0.08190445570653018,0.01969860985352321,0.08064128525522865
2,47,15,0.020885564386844635,0.00695045618340373,1.0,1.0,0.9999999986237873,1.0
2,48,15,8.41746514197439e-05,4.835750223719515e-05,0.07452986430891624,0.08000094838415689,0.022573792761294068,0.07842219606744275
2,49,15,0.12461229413747787,0.11421597748994827,0.32854163572065925,0.3712730435004284,0.07610073327991482,0.3602483615736702
3,0,25,8.41752698761411e-05,4.835388244828209e-05,0.07452933846720958,0.07999907418850803,0.022574289906699338,0.07842027697946138
3,1,25,3.4045049687847495e-05,5.2509945817291737e-05,0.033381391112478634,0.05829581751883837,0.0061926754210460165,0.05718577734724631
3,2,25,8.417505159741268e-05,4.83513213112019e-05,0.07452836190404007,0.07999685291959088,0.022574687623023552,0.07841806502303178
3,3,25,7.507615373469889e-05,4.312135934014805e-05,0.068066490063579,0.07434080810998928,0.022609836194629144,0.07334471709636534
3,4,25,4.514502506935969e-05,2.4750375814619474e-05,0.04848375445911967,0.05228069234723175,0.014010791193213521,0.05054855643863678
