dim_hidden,seed,n_params,train_loss,test_loss,abs_rel_err_median,abs_rel_err_max,abs_rel_err_10_percentile,abs_rel_err_90_percentile
175,48,701,1.1175158078913228e-06,3.6800932434744027e-07,0.0025979645902889717,0.0048438940572447485,0.0008281655934298583,0.004180446158562475
175,49,701,2.729302366333286e-07,2.8522555339804967e-07,0.0019585565646792805,0.004383887174638981,0.0005012389932388423,0.003274186109334811
200,0,801,1.301023928590439e-07,1.4141242843379587e-07,0.0019249424833534543,0.004484894412081237,0.00019730435043864428,0.0034337481779784964
200,1,801,1.2898032764496747e-05,7.210991043393733e-06,0.007667319830738562,0.013649864637762148,0.002319035348975488,0.011446816624992442
200,2,801,2.1472769162755867e-07,2.3745197097468917e-07,0.001782575923979857,0.004719645173984558,0.00035551808926645196,0.0037430540579672495
200,3,801,1.2192423071155645e-07,1.7912620364768372e-07,0.0020147160478654826,0.004926451205190909,0.0002286344196688607,0.0034153001623439217
200,4,801,1.0476072986875806e-07,2.1685922035885596e-07,0.0010904838006334796,0.002918862689393702,0.00011071292207459754,0.0023520835654066634
200,5,801,3.640302850271837e-07,5.34557784703793e-07,0.0027642195611089103,0.007112022257174979,0.000375870421199795,0.00530437863825984
200,6,801,1.9921149885249179e-07,4.2060693772327795e-07,0.001219604701795958,0.0044742273374603495,0.00015495856116626058,0.003076205809192394
200,7,801,1.5196060587641114e-07,2.9335683393583167e-07,0.0016750277232055392,0.0039437462226273754,0.00013927242720700753,0.0028348894348034378
200,8,801,7.106690883636475,4.998116493225098,0.8142359431077805,0.8265394874100729,0.742653016642208,0.8235866106732075
200,9,801,4.0221004837803775e-07,8.501898491886095e-07,0.0024925615639660357,0.006309926945207664,0.0003672222197065485,0.005207721215891513
200,10,801,1.7476699554208608e-07,3.613676824443246e-07,0.001934945884752424,0.004194070079097147,0.0003673449193875218,0.002890352136790612
200,11,801,1.93436392237345e-07,2.5221126520591497e-07,0.0013781281743473269,0.003544764560810814,0.00011566958249719545,0.002757357596400302
200,12,801,5.93840468354756e-07,1.9077151591773145e-07,0.0008821465211464311,0.0029567930100215002,6.864142262354659e-05,0.0022075079704375533
200,13,801,1.1353486684129166e-07,1.3468660142734734e-07,0.0016886969480433515,0.0036678115201700594,0.00022499347207034353,0.0029551396766432504
200,14,801,2.0333384043169644e-07,1.5855188451041613e-07,0.0014921961758147437,0.003797402765857606,0.0003373046541396856,0.0027366913370626077
200,15,801,1.9305143723613583e-05,9.907273124554195e-06,0.030803142415377675,0.03556828150251387,0.00652100677046765,0.0345492863602696
200,16,801,1.467825256895594e-07,2.7005893343812204e-07,0.002750844802005642,0.0054607861115349736,0.0007243843935366188,0.004173949375950286
200,17,801,3.5393788948567817e-06,1.2353901865935768e-06,0.006273775953940393,0.010530701357032149,0.002034416105238876,0.008921592266536403
200,18,801,7.976313591003418,5.626338958740234,0.8430293721934022,0.8525360189943438,0.780570303673745,0.8498527694784997
200,19,801,6.431351948776864e-07,7.023440389275493e-07,0.0026997394021537418,0.007515654178918877,0.0001562819591087665,0.005758577136363615
200,20,801,1.1090889273646098e-07,2.5191209829245054e-07,0.0011362851981460754,0.0029418494839992754,0.00016514529116053685,0.002643291166585547
200,21,801,8.699608855522456e-08,1.7481252712059359e-07,0.0012423093338884156,0.0037756841902798735,0.00010187977262336118,0.0029196372502659023
200,22,801,3.805124890732259e-07,4.113764759949845e-07,0.0015561320534965921,0.0036397815397712246,0.0005239797338075414,0.0026785695905352106
200,23,801,9.193950653076172,5.579554080963135,0.7851829387527539,0.7991590900035409,0.7040239251958098,0.7956757610461714
200,24,801,4.1689854697324336e-05,3.818036020675208e-06,0.00889482123013321,0.014308518935480012,0.003051298255625452,0.012437735808578996
200,25,801,5.187878855394956e-07,5.607111006611376e-07,0.002643912694038786,0.0074357708189645095,0.0008125908951843941,0.005981220762678679
200,26,801,3.4085473998857196e-07,5.471609370033548e-07,0.002025303968843809,0.005315088566150394,0.0003129096220987021,0.0038185362298744497
200,27,801,1.111269014586469e-07,3.1347252615887555e-07,0.0009809265052852076,0.0032981448003856608,0.00010242382597352762,0.0026789693862506957
200,28,801,2.2923568110400083e-07,1.6263979318864585e-07,0.0027318337475244355,0.005487580167848101,0.0006714322327711557,0.0043097877863935855
200,29,801,1.1458944015885209e-07,1.3393578512932436e-07,0.0015007075770344107,0.004237598569461802,0.0001525824553218746,0.0032371883589252188
200,30,801,1.2098084312128776e-07,2.1441191222493217e-07,0.001294545710856867,0.0037255038674154197,0.0002287259116999084,0.0030131959303156754
