dim_hidden,seed,param_num_v,train_loss_bellman,test_loss_bellman,abs_rel_err_test_value_function_median,abs_rel_err_test_value_function_max,abs_rel_err_test_value_function_10_percentile,abs_rel_err_test_value_function_90_percentile
5,8,46,9.897720865126303e-09,8.582155430758576e-09,0.00010566214768914506,0.00012480012082960457,7.970924343680963e-06,0.00011559043196029961
5,9,46,0.4307911694049835,0.364251047372818,0.09185340255498886,0.22674283385276794,0.013157092966139317,0.1971421092748642
5,10,46,0.39362290501594543,0.3833996057510376,0.16654297709465027,0.2917565107345581,0.0459209680557251,0.26606690883636475
5,11,46,9.998260885879517e-09,8.334666290465975e-09,0.00010624875721987337,0.00012355358921922743,8.32021305541275e-06,0.000120077958854381
5,12,46,0.39362266659736633,0.38339942693710327,0.16654305160045624,0.29175665974617004,0.04592088609933853,0.2660670578479767
5,13,46,0.39362314343452454,0.38339951634407043,0.16654297709465027,0.2917565107345581,0.0459209680557251,0.26606693863868713
5,14,46,9.801107481166582e-09,8.193421940916323e-09,0.00010566214768914506,0.00012560670438688248,7.907152394182049e-06,0.00012154447176726535
5,15,46,0.43079090118408203,0.3642507493495941,0.09185332804918289,0.226742684841156,0.01315708551555872,0.19714194536209106
5,16,46,0.43079107999801636,0.36425086855888367,0.09185340255498886,0.22674298286437988,0.013157145120203495,0.19714216887950897
5,17,46,0.4307907819747925,0.3642505705356598,0.09185326099395752,0.22674261033535004,0.01315697655081749,0.19714181125164032
5,18,46,0.43079090118408203,0.36425063014030457,0.09185340255498886,0.22674283385276794,0.01315721869468689,0.1971421092748642
5,19,46,0.6111335754394531,0.5913364291191101,0.4045731723308563,0.4045731723308563,0.05740128830075264,0.4045731723308563
5,20,46,0.3936235308647156,0.3833998739719391,0.16654297709465027,0.29175636172294617,0.0459209568798542,0.2660667896270752
